,Techie,Tenure,MonthlyCharge,Male,One_year,Two_year
5346,0,67.97593,142.4827,1.0,0.0,0.0
9176,0,67.35833,275.1336,1.0,0.0,0.0
1284,1,4.837990763,162.468917,1.0,1.0,0.0
2386,1,2.096411,114.9728,0.0,0.0,0.0
8739,0,62.86571,267.6427,1.0,1.0,0.0
5406,0,43.41671,137.4836,1.0,0.0,0.0
6366,0,57.18666,207.6094,1.0,1.0,0.0
7625,0,71.16551,117.472,0.0,1.0,0.0
3466,0,7.047021,262.6106,1.0,0.0,1.0
7598,0,71.36862,117.5152,1.0,0.0,1.0
188,0,5.587484456,79.978861,0.0,1.0,0.0
4872,1,8.686291,162.4689,0.0,0.0,1.0
1187,0,19.37622206,139.934918,1.0,0.0,1.0
1353,0,16.08842518,199.990219,1.0,1.0,0.0
3438,0,11.36757,210.1051,1.0,0.0,1.0
4928,0,17.5331,222.6654,0.0,0.0,0.0
5764,1,67.75314,267.6427,1.0,0.0,1.0
8537,0,59.56187,137.4684,0.0,0.0,0.0
4308,0,2.141515,277.6513,1.0,1.0,0.0
8486,0,46.03183,119.9568,0.0,0.0,0.0
4934,0,2.184299,194.9992,1.0,0.0,1.0
2830,0,4.612442,235.1591,0.0,0.0,0.0
4173,0,10.31681,114.9838,0.0,1.0,0.0
7875,0,70.39347,220.1478,1.0,0.0,1.0
6738,0,71.8851,214.9663,0.0,0.0,1.0
1053,0,5.898536601,267.642733,1.0,1.0,0.0
767,0,4.603347641,159.983006,1.0,1.0,0.0
5475,0,70.65651,124.9781,1.0,0.0,1.0
5513,0,55.0447,169.9447,0.0,0.0,0.0
1524,1,2.314052799,192.470522,0.0,0.0,0.0
3750,0,16.05745,117.4392,1.0,0.0,0.0
2384,0,14.21143,139.9349,0.0,0.0,1.0
2122,0,15.2109,210.127,1.0,0.0,1.0
2986,0,9.349103,127.4887,0.0,0.0,0.0
6173,0,47.98288,157.4836,1.0,1.0,0.0
7022,0,63.49131,119.9897,0.0,1.0,0.0
7271,0,63.21638,169.9671,1.0,0.0,0.0
730,0,7.004427474,162.482694,0.0,0.0,0.0
7650,0,48.09099,127.482,0.0,0.0,1.0
5932,0,70.16829,129.9598,0.0,1.0,0.0
6487,1,55.09779,137.4684,0.0,1.0,0.0
5161,0,70.99222,159.9476,0.0,0.0,0.0
2253,0,3.374565,139.9349,0.0,0.0,0.0
1047,0,7.904120653,115.002061,0.0,0.0,0.0
1429,0,16.78883402,204.963371,0.0,0.0,0.0
816,0,4.986528165,245.146969,0.0,0.0,0.0
3552,0,4.740006,177.4945,1.0,1.0,0.0
8829,0,58.95425,92.48802,1.0,0.0,0.0
8202,0,44.97817,149.9447,0.0,1.0,0.0
6409,0,60.95034,154.9618,1.0,0.0,0.0
8170,0,69.61652,167.4564,1.0,0.0,0.0
8816,1,65.27026,139.9979,1.0,1.0,0.0
5727,0,50.42623,172.4579,1.0,0.0,0.0
6095,0,66.94572,179.9476,1.0,0.0,1.0
9585,0,71.31394,114.9658,0.0,1.0,0.0
3286,0,22.25056,182.4608,0.0,0.0,0.0
5009,0,70.19733,162.4676,1.0,0.0,0.0
8507,1,68.87713,277.6513,0.0,1.0,0.0
7592,0,56.29735,197.484,0.0,0.0,1.0
7266,0,57.41425,202.4433,0.0,0.0,0.0
8206,0,68.69369,210.1518,1.0,1.0,0.0
6091,0,45.62317,162.4676,0.0,0.0,0.0
6424,0,64.53,175.1331,1.0,0.0,0.0
9545,0,51.19742,184.9496,1.0,0.0,1.0
1376,1,5.427546075,117.468591,1.0,0.0,1.0
6675,0,60.01564,187.4811,0.0,0.0,0.0
7046,1,60.2958,197.4725,0.0,0.0,1.0
2320,0,12.82428,159.965,1.0,1.0,0.0
7844,0,51.54301,172.4885,0.0,0.0,1.0
7952,0,58.17786,159.9942,1.0,0.0,0.0
1851,0,1.358818331,204.979684,1.0,1.0,0.0
557,0,1.410971237,169.937833,0.0,0.0,0.0
7294,0,69.81825,265.147,1.0,1.0,0.0
311,1,9.821728297,172.484753,1.0,0.0,0.0
5686,0,68.29684,179.9794,0.0,0.0,1.0
4900,0,15.35499,242.6435,1.0,0.0,0.0
3088,0,20.72068,92.45514,1.0,0.0,0.0
5337,0,66.59235,204.9797,0.0,0.0,0.0
6047,0,52.42844,162.4689,0.0,0.0,1.0
5970,0,69.36054,132.4798,1.0,0.0,1.0
9890,1,60.5753,149.9928,0.0,0.0,1.0
6984,0,66.76266,162.497,1.0,0.0,1.0
6909,0,57.53786,114.9658,1.0,1.0,0.0
2865,0,5.602813,139.9568,1.0,0.0,0.0
4408,0,5.436971,179.9476,0.0,0.0,0.0
3412,0,7.556151,149.9776,1.0,0.0,0.0
6358,0,69.32269,152.4742,1.0,0.0,0.0
8802,0,66.70002,159.9512,0.0,1.0,0.0
5398,1,55.28921,187.6094,0.0,0.0,0.0
612,0,10.03212915,134.950905,0.0,0.0,0.0
5817,0,57.78109,124.9643,0.0,0.0,1.0
5506,0,64.45957,152.466,0.0,1.0,0.0
4459,0,16.77025,147.4564,1.0,1.0,0.0
9437,0,66.49811,124.9781,0.0,0.0,1.0
7087,0,63.64488,197.4725,0.0,1.0,0.0
2750,0,6.780515,222.65,1.0,0.0,0.0
6110,1,67.15389,114.9658,0.0,1.0,0.0
9096,0,55.77968,179.9794,1.0,0.0,0.0
4698,0,12.62182,255.1555,0.0,0.0,0.0
5552,0,58.60767,172.4579,1.0,1.0,0.0
9595,0,54.41975,275.1336,0.0,0.0,0.0
1220,0,8.886360176,172.456745,0.0,1.0,0.0
8207,1,42.32324,144.9607,0.0,1.0,0.0
721,0,4.800346852,242.610632,1.0,1.0,0.0
2134,0,9.637159,202.6829,1.0,0.0,1.0
9049,1,63.00932,142.4713,1.0,0.0,0.0
2857,0,1.133367,212.6228,1.0,1.0,0.0
1536,0,3.866527859,210.105118,1.0,0.0,0.0
458,0,5.440398012,112.484375,0.0,0.0,0.0
2942,0,13.19046,162.4608,0.0,1.0,0.0
2349,0,5.850283,182.447,1.0,0.0,0.0
7396,0,70.02963,114.9658,1.0,0.0,0.0
7798,0,54.41951,149.9621,1.0,0.0,1.0
641,0,4.241019424,172.440432,0.0,0.0,0.0
8498,1,43.40615,200.1323,0.0,1.0,0.0
8587,1,71.59338,207.6094,0.0,0.0,0.0
3157,0,3.589597,287.6427,1.0,0.0,0.0
4416,0,16.27572,187.5139,0.0,0.0,0.0
3929,0,7.778058,124.9643,0.0,0.0,1.0
5564,0,56.09481,212.6228,1.0,1.0,0.0
4264,0,10.40415,127.5067,1.0,1.0,0.0
7298,0,54.01325,162.4538,1.0,0.0,0.0
4248,0,12.48694,162.4608,1.0,0.0,0.0
5304,0,69.54744,159.9942,1.0,0.0,0.0
6311,0,60.72645,187.6094,0.0,0.0,0.0
1530,0,15.6930298,204.979684,0.0,0.0,1.0
5510,0,63.96491,174.9768,1.0,0.0,0.0
5831,1,63.28078,187.656,0.0,1.0,0.0
5718,0,65.45306,187.4811,1.0,0.0,1.0
9175,0,62.77605,242.6143,0.0,0.0,0.0
3642,0,2.149118,120.0035,1.0,1.0,0.0
8636,0,53.49096,172.4705,0.0,0.0,0.0
1136,0,14.58313517,187.481057,1.0,0.0,0.0
1152,0,14.87120712,152.44408,1.0,0.0,0.0
6215,0,56.7422,147.4421,0.0,0.0,0.0
3805,0,14.56715,129.995,1.0,0.0,0.0
3277,0,2.049307,162.4982,1.0,0.0,1.0
8130,0,71.44783,172.5104,0.0,0.0,0.0
6925,0,58.76836,127.4783,1.0,0.0,1.0
8986,0,58.72004,179.9476,1.0,0.0,1.0
5863,1,70.00887,172.4441,0.0,0.0,1.0
4642,0,11.61194,230.1344,0.0,0.0,1.0
7767,0,54.55234,212.6415,1.0,0.0,1.0
6529,0,60.53871,127.482,1.0,0.0,0.0
7971,0,51.35655,230.1051,0.0,0.0,1.0
3173,0,13.262,222.6654,1.0,0.0,0.0
3229,0,2.668217,184.9963,1.0,0.0,1.0
8778,0,71.40954,134.9509,0.0,1.0,0.0
5028,0,64.71488,197.4876,1.0,0.0,0.0
1015,0,3.328266165,172.510442,0.0,0.0,0.0
9011,0,46.23456,220.1185,1.0,0.0,0.0
169,0,10.21634248,187.656013,1.0,1.0,0.0
8966,0,57.71425,114.9976,0.0,0.0,0.0
7056,1,67.5801,104.9629,0.0,1.0,0.0
4604,0,7.445235,149.9378,1.0,1.0,0.0
7981,0,51.38074,107.482,0.0,1.0,0.0
4729,1,5.364231,240.1149,1.0,0.0,0.0
2164,0,7.890163,210.127,0.0,0.0,0.0
343,0,4.893221514,207.475448,1.0,0.0,0.0
7121,0,53.66352,172.4555,0.0,0.0,1.0
580,0,1.084656113,147.478341,0.0,0.0,0.0
3224,0,15.14561,104.9629,0.0,0.0,1.0
5684,0,67.72122,275.1198,0.0,1.0,0.0
9825,1,50.8022,129.9598,0.0,0.0,0.0
3416,0,21.37858,152.5104,1.0,1.0,0.0
4706,0,4.219362,167.4564,1.0,1.0,0.0
2763,0,13.09427,147.4564,1.0,0.0,0.0
3972,0,11.98109,222.65,0.0,1.0,0.0
3042,1,3.172425,172.5104,0.0,0.0,1.0
2483,0,14.44636,202.4433,1.0,0.0,1.0
4190,0,6.184958,197.484,1.0,0.0,0.0
4770,0,7.660409,92.48802,1.0,0.0,0.0
2980,0,2.117403,182.4676,1.0,0.0,0.0
9781,0,66.88596,220.1615,1.0,1.0,0.0
3129,0,2.048055,235.1591,1.0,0.0,0.0
3911,0,13.04025,255.1417,1.0,0.0,0.0
6025,0,63.47945,222.6281,0.0,0.0,0.0
251,0,14.23487852,162.529926,0.0,1.0,0.0
6669,0,56.08175,184.961,1.0,1.0,0.0
4696,0,4.46492,242.6143,0.0,0.0,0.0
1177,1,5.597557242,120.003499,1.0,1.0,0.0
7703,0,59.93377,167.4564,0.0,0.0,1.0
5294,0,66.91884,172.4742,0.0,0.0,1.0
6928,0,57.7129,182.4433,0.0,0.0,0.0
4616,0,1.574932,149.9913,1.0,0.0,0.0
3978,0,2.473299,139.9568,1.0,1.0,0.0
5505,0,45.6394,187.4847,0.0,0.0,0.0
9148,0,46.04792,137.4616,1.0,0.0,0.0
1786,0,7.351090778,232.670689,0.0,1.0,0.0
2707,0,10.39542,220.1615,0.0,1.0,0.0
3861,0,2.017622,242.6326,1.0,0.0,1.0
7510,0,45.03753,242.6281,1.0,0.0,1.0
30,0,11.08287797,230.105118,1.0,0.0,1.0
65,0,7.916533093,184.963371,1.0,0.0,1.0
168,0,12.07358377,137.469817,1.0,0.0,1.0
2688,1,15.51392,79.97886,1.0,1.0,0.0
1886,0,2.678577227,179.947583,1.0,1.0,0.0
6780,1,49.65691,207.6094,0.0,0.0,0.0
2400,0,4.235635,210.127,1.0,0.0,0.0
333,0,13.66061487,202.636202,1.0,1.0,0.0
649,0,11.80191083,127.481989,1.0,0.0,1.0
7030,0,71.14976,129.9598,1.0,0.0,0.0
1696,0,2.613920398,194.976769,0.0,0.0,0.0
5257,0,54.11264,270.1604,0.0,0.0,0.0
5275,0,43.1183,182.4433,0.0,0.0,0.0
7184,0,47.95497,184.9715,1.0,0.0,0.0
740,0,2.282601557,124.97808,1.0,0.0,0.0
904,0,11.58317216,134.980139,1.0,0.0,0.0
7488,0,49.54115,104.9923,0.0,0.0,0.0
5209,0,70.70127,92.48802,0.0,0.0,1.0
1434,0,1.915736733,119.989722,0.0,0.0,0.0
6710,0,38.02352,112.4551,0.0,1.0,0.0
1740,0,7.858862202,252.637807,1.0,0.0,0.0
8307,0,55.67421,167.4564,1.0,0.0,0.0
9050,0,62.71074,95.01949,1.0,0.0,1.0
803,0,11.95255483,179.979358,1.0,0.0,1.0
7003,0,58.33853,207.4754,0.0,1.0,0.0
9535,0,67.95509,130.0244,1.0,0.0,0.0
645,0,2.768037617,159.965008,0.0,0.0,0.0
2152,1,4.749684,124.9607,0.0,1.0,0.0
431,0,5.02568958,184.978458,0.0,0.0,0.0
853,0,5.110718131,159.980465,0.0,0.0,0.0
1965,1,7.757685471,222.628057,1.0,0.0,1.0
6733,0,63.17834,137.4686,1.0,0.0,0.0
2945,0,12.24574,184.9797,1.0,1.0,0.0
5447,1,61.33997,194.9768,0.0,0.0,0.0
830,0,5.179004124,114.997564,0.0,1.0,0.0
4710,1,10.48384,172.4885,0.0,0.0,0.0
4131,0,6.63265,222.6281,1.0,0.0,1.0
3097,1,19.77218,137.4872,1.0,0.0,1.0
157,1,5.969967132,174.961766,1.0,0.0,1.0
7274,1,65.01857,149.9707,0.0,0.0,0.0
78,0,24.64873861,240.114868,0.0,0.0,0.0
7402,1,62.57813,139.9349,0.0,0.0,0.0
1043,0,2.601455981,232.641455,1.0,0.0,0.0
5388,0,54.03025,117.4872,1.0,0.0,0.0
6719,1,59.15773,230.1051,0.0,0.0,0.0
8953,0,46.41634,114.9658,1.0,1.0,0.0
4249,0,8.870031,232.6415,1.0,0.0,1.0
4765,0,9.312734,152.509,0.0,0.0,1.0
229,0,12.02106494,195.006206,1.0,0.0,0.0
2286,0,9.049865,194.9992,1.0,0.0,0.0
4669,1,10.99037,197.6288,0.0,0.0,0.0
3174,0,10.65826,117.4392,0.0,0.0,0.0
2262,0,19.98033,207.6094,0.0,0.0,0.0
9173,0,64.72745,94.97283,0.0,0.0,0.0
5693,0,65.4426,147.4601,0.0,0.0,0.0
2958,0,10.92196,182.497,1.0,0.0,0.0
5379,0,63.38899,152.4624,0.0,1.0,0.0
3137,0,19.92045,187.4974,1.0,0.0,1.0
1760,0,11.32652677,194.966286,1.0,0.0,0.0
5604,0,68.83272,124.9781,0.0,0.0,0.0
2171,0,16.02992,117.4835,0.0,0.0,0.0
7795,0,54.79811,182.4762,0.0,0.0,1.0
2591,0,8.909806,139.9875,0.0,1.0,0.0
170,0,15.50354683,164.985293,1.0,0.0,0.0
2899,1,12.23126,169.9671,1.0,0.0,1.0
504,0,5.658327457,197.48762,1.0,0.0,1.0
7906,0,69.97639,204.9634,0.0,0.0,1.0
5507,0,57.08448,107.482,0.0,0.0,0.0
3620,0,5.638782,184.9853,1.0,0.0,0.0
1852,0,10.5309984,159.983006,0.0,1.0,0.0
1976,1,4.266309981,149.97755,1.0,0.0,0.0
2729,0,5.294527,127.5067,0.0,1.0,0.0
6124,1,55.76068,127.4421,1.0,0.0,1.0
5234,0,61.73934,152.509,0.0,0.0,1.0
1085,0,17.48396291,202.443347,0.0,0.0,0.0
3120,0,6.693474,129.9598,0.0,0.0,0.0
350,0,5.397827503,200.132293,0.0,0.0,0.0
3437,0,6.89036,124.9607,1.0,0.0,0.0
8403,0,68.97498,159.9642,0.0,0.0,1.0
544,0,7.073151031,245.146969,0.0,1.0,0.0
9786,0,71.23142,147.4738,0.0,0.0,1.0
9343,0,71.46108,190.1737,1.0,0.0,0.0
2519,0,8.113307,149.9776,1.0,0.0,1.0
8155,0,69.59174,204.9496,1.0,0.0,1.0
4679,0,9.914638,160.0122,1.0,0.0,0.0
5631,0,61.84801,184.9647,1.0,1.0,0.0
2296,0,9.361841,174.9581,0.0,1.0,0.0
6343,0,62.87291,144.9607,0.0,0.0,0.0
2753,0,1.835564,172.4624,0.0,0.0,1.0
6754,0,68.60299,117.4392,0.0,0.0,0.0
1701,0,4.759938908,194.974431,1.0,0.0,0.0
6402,1,60.15131,190.127,1.0,1.0,0.0
3685,0,20.5032,182.4608,0.0,1.0,0.0
7812,0,61.91437,147.4421,0.0,0.0,0.0
2765,0,6.246939,179.9476,1.0,0.0,1.0
960,0,9.349597147,275.133571,0.0,0.0,1.0
4783,0,7.03957,204.9634,1.0,0.0,1.0
1804,0,11.89492044,147.478341,0.0,0.0,0.0
1191,1,6.691537735,134.950905,1.0,1.0,0.0
1868,0,7.32906366,190.12704,0.0,1.0,0.0
5159,0,71.34414,104.9643,1.0,0.0,0.0
9361,0,70.17477,137.4392,0.0,0.0,1.0
1499,0,13.31283015,214.966286,1.0,0.0,0.0
9335,0,68.95831,152.466,0.0,1.0,0.0
9102,0,60.30709,134.9509,0.0,1.0,0.0
2271,0,2.977062,139.965,0.0,0.0,0.0
195,0,3.226996711,210.12704,1.0,0.0,1.0
7579,0,60.53095,127.5067,0.0,0.0,0.0
1706,1,2.160066882,147.442069,1.0,1.0,0.0
8664,0,69.67964,187.6094,0.0,1.0,0.0
288,0,1.473304337,245.131966,0.0,0.0,1.0
8462,0,65.05265,235.1372,1.0,0.0,1.0
4490,0,21.72982,235.1555,0.0,1.0,0.0
8545,0,60.0122,175.0211,1.0,0.0,1.0
828,0,7.48578642,127.442069,0.0,1.0,0.0
3031,0,13.36539,182.4433,0.0,1.0,0.0
320,0,3.115945151,114.972827,0.0,1.0,0.0
6508,0,58.65834,232.624,1.0,0.0,1.0
3075,0,7.899007,222.65,1.0,0.0,1.0
1153,0,7.077999389,154.975543,1.0,0.0,1.0
8555,0,65.11394,162.4676,1.0,1.0,0.0
8842,0,55.68741,114.9838,0.0,1.0,0.0
7557,0,58.31897,150.0208,1.0,0.0,0.0
4830,0,6.088456,159.9875,1.0,0.0,1.0
7057,0,70.13699,169.9928,0.0,1.0,0.0
6038,1,50.07627,147.4738,1.0,0.0,1.0
7231,0,71.23368,120.0035,0.0,1.0,0.0
8534,0,67.25716,179.9476,0.0,0.0,0.0
2160,0,12.09638,222.6326,0.0,1.0,0.0
799,0,28.86969715,152.44408,1.0,1.0,0.0
2170,0,5.582839,200.1465,1.0,0.0,0.0
6544,0,56.69865,187.4847,0.0,0.0,0.0
4035,0,20.21413,152.466,1.0,1.0,0.0
3882,1,8.081693,230.1344,1.0,0.0,0.0
9000,0,69.35043,157.4836,0.0,0.0,0.0
2495,0,16.87028,210.1051,0.0,0.0,0.0
2060,0,12.4962,222.6281,0.0,0.0,0.0
8120,0,70.67844,245.1457,1.0,0.0,0.0
6319,1,66.65664,105.011,1.0,0.0,1.0
4954,0,4.771263,114.9728,0.0,0.0,0.0
3260,0,10.58401,184.967,0.0,0.0,0.0
9006,0,58.23259,192.4404,1.0,0.0,1.0
9544,0,59.97134,237.6549,1.0,0.0,0.0
9878,0,54.84956,169.9928,0.0,0.0,0.0
5586,1,62.65335,114.9838,1.0,0.0,1.0
8016,0,66.19976,229.9931,1.0,0.0,0.0
3144,0,3.876369,120.0049,0.0,0.0,0.0
2639,0,17.45182,124.9781,1.0,0.0,1.0
2221,0,7.94384,144.9607,0.0,0.0,0.0
7740,0,66.81169,172.4579,1.0,0.0,0.0
7435,0,43.63637,104.9781,0.0,0.0,0.0
1088,0,18.73450543,190.12704,1.0,0.0,1.0
9990,0,63.63416,192.4404,1.0,0.0,0.0
4258,0,20.52789,115.0021,0.0,0.0,0.0
485,0,2.206152519,127.495766,0.0,1.0,0.0
6974,0,65.04127,147.4783,1.0,1.0,0.0
1424,0,16.96762986,149.977753,1.0,0.0,0.0
4452,0,8.342325,114.9509,1.0,0.0,1.0
6712,1,61.76369,182.49,0.0,1.0,0.0
3748,1,7.374499,172.4624,0.0,0.0,1.0
699,0,10.56061324,202.443347,0.0,0.0,0.0
3952,0,3.08219,222.6143,0.0,0.0,1.0
4390,1,1.925345,194.9663,1.0,1.0,0.0
9514,1,58.66601,104.9629,1.0,0.0,0.0
8338,0,66.13718,157.4836,1.0,1.0,0.0
2206,0,3.990716,134.9509,1.0,1.0,0.0
3590,0,5.63355,152.509,1.0,0.0,1.0
3247,1,4.157726,137.4872,1.0,0.0,0.0
3797,0,4.636111,184.9963,0.0,1.0,0.0
9308,0,67.53219,184.9634,1.0,0.0,0.0
4218,0,2.106961,149.9621,1.0,0.0,0.0
2143,1,13.17391,127.4958,0.0,0.0,0.0
4338,0,3.922369,129.995,0.0,0.0,0.0
6393,0,64.48925,112.4551,0.0,0.0,0.0
8825,0,67.10773,117.4835,1.0,0.0,0.0
93,0,19.75096265,159.979358,1.0,0.0,1.0
5167,1,51.4346,184.967,0.0,1.0,0.0
2037,0,9.84106,212.6557,0.0,1.0,0.0
9346,0,65.43822,169.9447,1.0,0.0,0.0
102,0,2.542296644,220.161527,0.0,0.0,0.0
5806,1,67.61943,149.9598,0.0,1.0,0.0
5069,0,70.38153,104.9629,0.0,0.0,0.0
7013,0,56.50306,217.4725,0.0,1.0,0.0
4819,1,3.876069,197.4702,1.0,0.0,1.0
4517,0,17.24595,132.466,1.0,0.0,0.0
2920,1,16.93921,167.4564,1.0,0.0,1.0
5784,0,70.34319,137.4392,0.0,0.0,0.0
2326,0,9.23286,255.1198,1.0,0.0,0.0
1896,0,10.94833173,79.978861,1.0,1.0,0.0
4608,0,4.768185,139.9349,0.0,0.0,0.0
5092,0,52.76082,230.1344,1.0,1.0,0.0
996,0,4.06047424,210.156274,1.0,0.0,0.0
3703,0,17.18815,255.1336,1.0,1.0,0.0
2713,1,9.328119,194.9663,1.0,0.0,0.0
5617,0,55.31656,245.132,0.0,0.0,0.0
5520,0,62.85596,232.6378,1.0,0.0,0.0
6977,0,67.13199,152.5022,0.0,1.0,0.0
9258,0,64.57131,214.9525,0.0,1.0,0.0
1225,0,4.526667855,187.49737,0.0,0.0,1.0
7923,1,64.2522,159.9642,1.0,0.0,0.0
9998,0,71.0956,252.624,1.0,0.0,1.0
9073,0,57.65657,147.4421,1.0,0.0,1.0
2775,0,23.99384,172.4567,1.0,1.0,0.0
3480,0,18.08688,147.4601,0.0,0.0,0.0
8297,0,61.91553,192.4705,1.0,0.0,0.0
5925,0,60.04495,230.1051,0.0,1.0,0.0
2795,0,1.059865,130.0064,0.0,0.0,0.0
6705,0,65.60019,174.9755,1.0,1.0,0.0
9833,0,62.10686,149.9915,0.0,0.0,0.0
3035,0,3.101413,159.9349,0.0,0.0,0.0
7394,0,51.58437,235.1591,1.0,0.0,0.0
9066,1,65.33881,169.9928,1.0,1.0,0.0
3383,1,2.543632,245.1283,0.0,1.0,0.0
1395,0,3.469955007,242.628057,0.0,0.0,0.0
391,0,15.35762157,262.610632,1.0,0.0,0.0
4485,0,10.96384,240.1149,1.0,0.0,1.0
3942,0,2.086344,242.6326,0.0,0.0,1.0
1475,0,10.404813,222.649979,0.0,0.0,0.0
736,0,4.803306414,220.118516,1.0,0.0,0.0
8562,0,62.77262,114.9976,1.0,0.0,1.0
2757,0,10.49269,172.4705,0.0,0.0,0.0
6341,0,59.05725,242.6106,1.0,0.0,1.0
2622,0,8.473966,162.4982,1.0,0.0,0.0
270,0,2.009542213,194.974431,0.0,1.0,0.0
9700,0,49.16112,162.4713,1.0,0.0,1.0
3446,0,8.612943,149.9483,1.0,0.0,0.0
7683,0,57.11409,147.4893,0.0,0.0,1.0
466,0,17.24908083,144.960655,0.0,0.0,0.0
3080,0,4.267801,172.4567,1.0,0.0,0.0
5444,1,57.74783,147.4421,1.0,1.0,0.0
2576,0,6.960522,162.4676,1.0,0.0,0.0
8461,0,68.45528,240.1149,0.0,0.0,0.0
3029,0,17.2501,187.656,1.0,0.0,0.0
3216,0,4.939997,149.9483,0.0,0.0,0.0
638,1,4.676474348,187.609354,0.0,0.0,0.0
135,0,8.447988841,179.979358,1.0,0.0,1.0
3228,0,10.71719,257.6513,0.0,0.0,0.0
3450,0,4.165508,262.6106,0.0,0.0,0.0
1720,0,8.133269102,182.460772,0.0,0.0,0.0
7011,0,66.62886,225.1457,0.0,1.0,0.0
5793,0,69.68705,207.6094,0.0,1.0,0.0
3684,1,20.86192,149.9621,0.0,0.0,1.0
6261,0,64.34541,197.6288,1.0,0.0,0.0
6187,0,45.50676,139.9512,0.0,0.0,0.0
2367,0,9.38329,235.1591,0.0,0.0,0.0
7900,0,54.53013,152.4907,0.0,0.0,0.0
3791,0,27.84191,190.127,1.0,0.0,1.0
8118,0,50.02645,240.1149,0.0,0.0,1.0
7052,0,69.87869,127.4958,0.0,0.0,0.0
7463,0,55.19347,162.4827,1.0,0.0,0.0
3846,0,6.893142,147.4564,0.0,0.0,0.0
1527,1,9.117084502,172.457857,0.0,1.0,0.0
7540,0,56.74758,195.0062,0.0,0.0,1.0
3779,0,17.16447,245.1283,0.0,0.0,0.0
6236,0,65.69406,94.97283,0.0,0.0,1.0
1670,0,11.72200614,175.004777,0.0,0.0,1.0
6273,0,49.64838,192.4404,1.0,0.0,1.0
76,0,1.092361222,200.165175,0.0,0.0,1.0
856,1,7.455148937,184.993915,1.0,1.0,0.0
8508,0,60.1745,184.9939,0.0,0.0,0.0
9089,0,60.96083,117.4872,1.0,0.0,0.0
5845,0,59.21586,139.983,0.0,0.0,0.0
6495,1,70.44254,232.6228,0.0,1.0,0.0
3477,1,5.481792,184.9853,1.0,0.0,0.0
1799,0,9.273178876,207.609354,1.0,0.0,0.0
5924,0,52.89423,139.965,0.0,1.0,0.0
8568,0,43.73697,212.6415,0.0,0.0,0.0
9146,0,57.86469,127.4738,0.0,0.0,1.0
2617,0,2.073632,129.9621,0.0,1.0,0.0
290,0,6.253919786,209.993134,0.0,0.0,1.0
3725,1,13.05964,172.4705,0.0,0.0,1.0
6840,0,45.89028,174.9618,0.0,0.0,0.0
4667,0,18.98342,179.9476,0.0,0.0,0.0
2624,1,7.8432,147.4421,0.0,0.0,0.0
5267,0,50.90386,222.6362,1.0,0.0,1.0
3811,0,21.97517,124.9643,1.0,0.0,0.0
3719,0,7.116216,112.4551,0.0,0.0,0.0
7086,0,66.50164,117.4392,1.0,0.0,0.0
9051,0,68.59815,214.9525,0.0,0.0,0.0
91,0,13.85488928,222.628057,0.0,0.0,0.0
4929,1,9.448515,179.9656,1.0,0.0,1.0
47,1,9.427146079,195.006206,0.0,0.0,0.0
1959,1,10.99607752,159.951231,0.0,1.0,0.0
1492,0,12.47525704,139.983006,1.0,0.0,0.0
805,0,13.55218661,242.628057,0.0,1.0,0.0
2502,0,24.14282,162.4713,0.0,1.0,0.0
4595,0,6.905799,182.4608,0.0,0.0,0.0
5004,1,58.30317,179.9656,0.0,0.0,1.0
8494,0,45.34674,184.9496,0.0,0.0,1.0
7570,0,60.69402,179.9476,0.0,0.0,0.0
9967,0,68.81287,210.1051,1.0,0.0,0.0
894,0,10.79186592,117.439154,0.0,1.0,0.0
219,1,4.95598008,199.990219,0.0,1.0,0.0
8543,0,70.56361,137.4836,0.0,0.0,0.0
4434,0,4.023413,184.9496,0.0,0.0,0.0
3704,0,2.14479,104.9781,0.0,0.0,1.0
4121,0,17.25428,159.9942,0.0,0.0,0.0
6093,1,49.50927,104.9781,1.0,0.0,0.0
2587,0,11.64744,162.4827,1.0,0.0,1.0
3732,0,24.94738,159.983,0.0,0.0,1.0
49,0,11.56938439,92.488023,0.0,0.0,0.0
778,0,6.49110882,129.994975,0.0,1.0,0.0
2298,0,9.487121,265.147,1.0,1.0,0.0
2013,0,3.081551,169.9378,1.0,1.0,0.0
2053,1,8.082833,149.9776,0.0,0.0,1.0
573,0,8.274610767,159.994242,1.0,0.0,0.0
4464,0,10.4983,154.9919,0.0,1.0,0.0
3842,0,7.852216,197.6288,1.0,0.0,0.0
107,0,13.08671185,172.473314,0.0,0.0,0.0
1589,0,2.840343779,242.657291,1.0,1.0,0.0
4099,0,14.87149,182.4676,0.0,0.0,0.0
363,0,12.29558653,159.965008,0.0,0.0,0.0
8348,0,42.25122,207.4974,0.0,0.0,0.0
9094,0,66.82797,214.9663,0.0,0.0,0.0
6197,0,65.1302,197.484,0.0,1.0,0.0
2128,0,5.943865,159.965,0.0,0.0,0.0
7735,0,56.77763,102.4746,0.0,0.0,0.0
4279,0,11.32392,137.4872,0.0,0.0,0.0
6178,0,60.36546,142.4713,0.0,0.0,1.0
8801,0,64.79987,200.1185,1.0,0.0,0.0
7284,0,65.50792,162.4689,0.0,0.0,1.0
1305,1,13.03099332,149.984492,1.0,0.0,0.0
4996,0,7.989206,197.5169,1.0,0.0,0.0
6423,0,50.073,182.4676,1.0,1.0,0.0
2114,0,7.831744,159.9942,0.0,0.0,0.0
